Nivel,Probabilidad
11223,3.61623728607102e-06
11224,2.18877519946404e-06
11225,3.14041659053536e-06
11226,3.33074486874962e-06
11227,2.0936110603569e-06
11228,1.52262622571411e-06
11229,3.80656556428528e-06
11230,2.47426761678543e-06
11231,3.80656556428528e-06
11232,3.04525245142822e-06
11233,2.28393933857117e-06
11234,2.47426761678543e-06
11235,2.47426761678543e-06
11236,3.42590900785675e-06
11237,3.42590900785675e-06
11238,2.75976003410683e-06
11239,3.80656556428528e-06
11240,3.14041659053536e-06
11241,2.75976003410683e-06
11242,3.23558072964249e-06
11243,2.6645958949997e-06
11244,2.75976003410683e-06
11245,2.75976003410683e-06
11246,3.33074486874962e-06
11247,2.6645958949997e-06
11248,3.14041659053536e-06
11249,3.14041659053536e-06
11250,3.42590900785675e-06
11251,2.95008831232109e-06
11252,2.75976003410683e-06
11253,3.42590900785675e-06
11254,2.3791034776783e-06
11255,2.0936110603569e-06
11256,2.6645958949997e-06
11257,2.18877519946404e-06
11258,2.3791034776783e-06
11259,3.04525245142822e-06
11260,3.23558072964249e-06
11261,3.14041659053536e-06
11262,2.75976003410683e-06
11263,2.85492417321396e-06
11264,2.56943175589256e-06
11265,3.14041659053536e-06
11266,3.04525245142822e-06
11267,3.23558072964249e-06
11268,3.52107314696388e-06
11269,2.85492417321396e-06
11270,3.33074486874962e-06
11271,2.85492417321396e-06
11272,3.14041659053536e-06
11273,2.28393933857117e-06
11274,2.3791034776783e-06
11275,2.3791034776783e-06
11276,2.28393933857117e-06
11277,3.14041659053536e-06
11278,3.52107314696388e-06
11279,2.18877519946404e-06
11280,2.0936110603569e-06
11281,2.56943175589256e-06
11282,4.4727145380352e-06
11283,3.61623728607102e-06
11284,2.3791034776783e-06
11285,2.47426761678543e-06
11286,3.04525245142822e-06
11287,3.23558072964249e-06
11288,3.23558072964249e-06
11289,2.85492417321396e-06
11290,2.95008831232109e-06
11291,2.47426761678543e-06
11292,2.75976003410683e-06
11293,3.42590900785675e-06
11294,3.23558072964249e-06
11295,1.71295450392838e-06
11296,3.33074486874962e-06
11297,2.28393933857117e-06
11298,2.95008831232109e-06
11299,2.95008831232109e-06
11300,2.47426761678543e-06
11301,2.28393933857117e-06
11302,3.33074486874962e-06
11303,2.56943175589256e-06
11304,3.14041659053536e-06
11305,3.52107314696388e-06
11306,2.28393933857117e-06
11307,2.6645958949997e-06
11308,3.42590900785675e-06
11309,3.42590900785675e-06
11310,2.28393933857117e-06
11311,3.33074486874962e-06
11312,2.95008831232109e-06
11313,3.04525245142822e-06
11314,2.75976003410683e-06
11315,3.80656556428528e-06
11316,3.80656556428528e-06
11317,2.85492417321396e-06
11318,3.71140142517815e-06
11319,2.6645958949997e-06
11320,3.04525245142822e-06
11321,2.3791034776783e-06
11322,1.42746208660698e-06
11323,2.95008831232109e-06
11324,2.85492417321396e-06
11325,2.0936110603569e-06
11326,2.6645958949997e-06
11327,2.6645958949997e-06
11328,2.56943175589256e-06
11329,2.18877519946404e-06
11330,3.71140142517815e-06
11331,3.80656556428528e-06
11332,2.56943175589256e-06
11333,3.99689384249954e-06
11334,2.95008831232109e-06
11335,2.28393933857117e-06
11336,2.56943175589256e-06
11337,2.85492417321396e-06
11338,3.14041659053536e-06
11339,2.75976003410683e-06
11340,2.95008831232109e-06
11341,3.04525245142822e-06
11342,3.52107314696388e-06
11343,3.52107314696388e-06
11344,3.04525245142822e-06
11345,2.75976003410683e-06
11346,3.04525245142822e-06
11347,2.18877519946404e-06
11348,3.04525245142822e-06
11349,1.99844692124977e-06
11350,3.42590900785675e-06
11351,3.61623728607102e-06
11352,2.75976003410683e-06
11353,2.75976003410683e-06
11354,3.42590900785675e-06
11355,2.95008831232109e-06
11356,2.28393933857117e-06
11357,2.95008831232109e-06
11358,2.6645958949997e-06
11359,3.23558072964249e-06
11360,3.42590900785675e-06
11361,3.33074486874962e-06
11362,3.52107314696388e-06
11363,3.14041659053536e-06
11364,3.61623728607102e-06
11365,3.80656556428528e-06
11366,3.42590900785675e-06
11367,2.6645958949997e-06
11368,2.28393933857117e-06
11369,2.47426761678543e-06
11370,2.56943175589256e-06
11371,2.6645958949997e-06
11372,3.42590900785675e-06
11373,2.95008831232109e-06
11374,3.14041659053536e-06
11375,3.42590900785675e-06
11376,2.47426761678543e-06
11377,2.3791034776783e-06
11378,2.95008831232109e-06
11379,3.04525245142822e-06
11380,3.14041659053536e-06
11381,3.33074486874962e-06
11382,2.6645958949997e-06
11383,2.56943175589256e-06
11384,2.3791034776783e-06
11385,3.33074486874962e-06
11386,3.80656556428528e-06
11387,2.6645958949997e-06
11388,2.6645958949997e-06
11389,2.47426761678543e-06
11390,2.28393933857117e-06
11391,3.71140142517815e-06
11392,3.52107314696388e-06
11393,3.04525245142822e-06
11394,2.3791034776783e-06
11395,2.6645958949997e-06
11396,2.85492417321396e-06
11397,3.71140142517815e-06
11398,2.47426761678543e-06
11399,3.61623728607102e-06
11400,1.99844692124977e-06
11401,2.75976003410683e-06
11402,2.75976003410683e-06
11403,2.85492417321396e-06
11404,2.6645958949997e-06
11405,2.0936110603569e-06
11406,4.66304281624947e-06
11407,2.75976003410683e-06
11408,2.95008831232109e-06
11409,3.61623728607102e-06
11410,3.23558072964249e-06
11411,3.04525245142822e-06
11412,2.95008831232109e-06
11413,2.6645958949997e-06
11414,2.28393933857117e-06
11415,3.71140142517815e-06
11416,3.52107314696388e-06
11417,2.85492417321396e-06
11418,4.56787867714233e-06
11419,2.3791034776783e-06
11420,3.52107314696388e-06
11421,3.04525245142822e-06
11422,2.6645958949997e-06
11423,2.0936110603569e-06
11424,2.56943175589256e-06
11425,2.85492417321396e-06
11426,2.85492417321396e-06
11427,2.56943175589256e-06
11428,2.3791034776783e-06
11429,3.23558072964249e-06
11430,2.75976003410683e-06
11431,3.04525245142822e-06
11432,3.71140142517815e-06
11433,2.95008831232109e-06
11434,2.85492417321396e-06
11435,3.23558072964249e-06
11436,2.47426761678543e-06
11437,4.09205798160668e-06
11438,3.14041659053536e-06
11439,4.28238625982094e-06
11440,2.95008831232109e-06
11441,3.71140142517815e-06
11442,2.95008831232109e-06
11443,2.95008831232109e-06
11444,3.14041659053536e-06
11445,3.80656556428528e-06
11446,3.42590900785675e-06
11447,2.6645958949997e-06
11448,1.99844692124977e-06
11449,3.42590900785675e-06
11450,2.85492417321396e-06
11451,2.85492417321396e-06
11452,3.23558072964249e-06
11453,3.14041659053536e-06
11454,3.14041659053536e-06
11455,3.42590900785675e-06
11456,2.47426761678543e-06
11457,2.95008831232109e-06
11458,2.6645958949997e-06
11459,1.99844692124977e-06
11460,2.47426761678543e-06
11461,3.23558072964249e-06
11462,2.6645958949997e-06
11463,1.80811864303551e-06
11464,2.85492417321396e-06
11465,2.28393933857117e-06
11466,3.14041659053536e-06
11467,2.95008831232109e-06
11468,3.04525245142822e-06
11469,2.47426761678543e-06
11470,3.23558072964249e-06
11471,2.56943175589256e-06
11472,3.33074486874962e-06
11473,2.75976003410683e-06
11474,3.42590900785675e-06
11475,2.6645958949997e-06
11476,2.3791034776783e-06
11477,2.56943175589256e-06
11478,2.47426761678543e-06
11479,3.61623728607102e-06
11480,3.42590900785675e-06
11481,3.42590900785675e-06
11482,3.42590900785675e-06
11483,2.6645958949997e-06
11484,2.56943175589256e-06
11485,1.90328278214264e-06
11486,4.09205798160668e-06
11487,2.75976003410683e-06
11488,3.04525245142822e-06
11489,3.71140142517815e-06
11490,2.95008831232109e-06
11491,2.75976003410683e-06
11492,2.85492417321396e-06
11493,3.52107314696388e-06
11494,2.95008831232109e-06
11495,2.6645958949997e-06
11496,3.52107314696388e-06
11497,3.33074486874962e-06
11498,3.04525245142822e-06
11499,2.75976003410683e-06
11500,3.14041659053536e-06
11501,2.56943175589256e-06
11502,3.90172970339241e-06
11503,3.14041659053536e-06
11504,2.56943175589256e-06
11505,1.80811864303551e-06
11506,3.71140142517815e-06
11507,2.6645958949997e-06
11508,3.04525245142822e-06
11509,2.56943175589256e-06
11510,2.6645958949997e-06
11511,2.75976003410683e-06
11512,2.6645958949997e-06
11513,3.52107314696388e-06
11514,2.85492417321396e-06
11515,3.42590900785675e-06
11516,3.23558072964249e-06
11517,2.75976003410683e-06
11518,4.56787867714233e-06
11519,2.56943175589256e-06
11520,2.6645958949997e-06
11521,3.80656556428528e-06
11522,3.80656556428528e-06
11523,2.3791034776783e-06
11524,2.56943175589256e-06
11525,3.99689384249954e-06
11526,1.99844692124977e-06
11527,2.0936110603569e-06
11528,3.52107314696388e-06
11529,3.42590900785675e-06
11530,3.23558072964249e-06
11531,3.90172970339241e-06
11532,3.33074486874962e-06
11533,3.61623728607102e-06
11534,3.33074486874962e-06
11535,3.61623728607102e-06
11536,2.95008831232109e-06
11537,3.61623728607102e-06
11538,2.95008831232109e-06
11539,3.23558072964249e-06
11540,3.61623728607102e-06
11541,3.23558072964249e-06
11542,3.52107314696388e-06
11543,5.043699372678e-06
11544,2.95008831232109e-06
11545,3.42590900785675e-06
11546,3.52107314696388e-06
11547,2.56943175589256e-06
11548,2.95008831232109e-06
11549,2.47426761678543e-06
11550,3.23558072964249e-06
11551,3.04525245142822e-06
11552,2.3791034776783e-06
11553,3.71140142517815e-06
11554,3.71140142517815e-06
11555,2.75976003410683e-06
11556,2.75976003410683e-06
11557,2.85492417321396e-06
11558,3.61623728607102e-06
11559,2.56943175589256e-06
11560,3.80656556428528e-06
11561,4.09205798160668e-06
11562,3.90172970339241e-06
11563,3.61623728607102e-06
11564,2.3791034776783e-06
11565,2.47426761678543e-06
11566,3.52107314696388e-06
11567,3.80656556428528e-06
11568,3.61623728607102e-06
11569,3.42590900785675e-06
11570,3.14041659053536e-06
11571,3.04525245142822e-06
11572,3.33074486874962e-06
11573,3.33074486874962e-06
11574,3.23558072964249e-06
11575,3.14041659053536e-06
11576,3.23558072964249e-06
11577,3.23558072964249e-06
11578,3.33074486874962e-06
11579,2.75976003410683e-06
11580,3.61623728607102e-06
11581,4.09205798160668e-06
11582,3.90172970339241e-06
11583,2.75976003410683e-06
11584,2.47426761678543e-06
11585,2.75976003410683e-06
11586,3.42590900785675e-06
11587,3.61623728607102e-06
11588,3.14041659053536e-06
11589,3.42590900785675e-06
11590,2.28393933857117e-06
11591,2.75976003410683e-06
11592,2.95008831232109e-06
11593,2.28393933857117e-06
11594,3.14041659053536e-06
11595,3.04525245142822e-06
11596,3.80656556428528e-06
11597,2.75976003410683e-06
11598,3.04525245142822e-06
11599,2.95008831232109e-06
11600,2.85492417321396e-06
11601,3.33074486874962e-06
11602,2.75976003410683e-06
11603,4.09205798160668e-06
11604,4.18722212071381e-06
11605,3.71140142517815e-06
11606,2.85492417321396e-06
11607,3.99689384249954e-06
11608,1.99844692124977e-06
11609,2.6645958949997e-06
11610,2.75976003410683e-06
11611,3.14041659053536e-06
11612,4.4727145380352e-06
11613,3.23558072964249e-06
11614,2.95008831232109e-06
11615,3.04525245142822e-06
11616,3.42590900785675e-06
11617,2.75976003410683e-06
11618,2.28393933857117e-06
11619,2.6645958949997e-06
11620,2.85492417321396e-06
11621,3.80656556428528e-06
11622,2.95008831232109e-06
11623,2.28393933857117e-06
11624,3.52107314696388e-06
11625,3.71140142517815e-06
11626,2.6645958949997e-06
11627,3.52107314696388e-06
11628,3.71140142517815e-06
11629,3.52107314696388e-06
11630,2.3791034776783e-06
11631,2.85492417321396e-06
11632,2.28393933857117e-06
11633,2.0936110603569e-06
11634,3.33074486874962e-06
11635,1.90328278214264e-06
11636,3.52107314696388e-06
11637,2.85492417321396e-06
11638,2.85492417321396e-06
11639,2.75976003410683e-06
11640,2.56943175589256e-06
11641,3.04525245142822e-06
11642,4.85337109446373e-06
11643,3.23558072964249e-06
11644,2.85492417321396e-06
11645,2.6645958949997e-06
11646,2.95008831232109e-06
11647,3.80656556428528e-06
11648,2.3791034776783e-06
11649,3.99689384249954e-06
11650,3.14041659053536e-06
11651,3.33074486874962e-06
11652,2.85492417321396e-06
11653,3.71140142517815e-06
11654,2.85492417321396e-06
11655,2.85492417321396e-06
11656,3.71140142517815e-06
11657,3.04525245142822e-06
11658,3.33074486874962e-06
11659,3.23558072964249e-06
11660,3.14041659053536e-06
11661,4.09205798160668e-06
11662,3.99689384249954e-06
11663,2.95008831232109e-06
11664,2.56943175589256e-06
11665,3.52107314696388e-06
11666,2.6645958949997e-06
11667,3.61623728607102e-06
11668,3.52107314696388e-06
11669,3.23558072964249e-06
11670,3.04525245142822e-06
11671,3.04525245142822e-06
11672,3.04525245142822e-06
11673,3.42590900785675e-06
11674,3.61623728607102e-06
11675,3.14041659053536e-06
11676,3.23558072964249e-06
11677,3.42590900785675e-06
11678,3.23558072964249e-06
11679,2.6645958949997e-06
11680,3.33074486874962e-06
11681,2.0936110603569e-06
11682,2.47426761678543e-06
11683,3.71140142517815e-06
11684,3.61623728607102e-06
11685,2.6645958949997e-06
11686,3.33074486874962e-06
11687,2.75976003410683e-06
11688,2.28393933857117e-06
11689,3.99689384249954e-06
11690,3.52107314696388e-06
11691,3.04525245142822e-06
11692,2.95008831232109e-06
11693,3.80656556428528e-06
11694,3.71140142517815e-06
11695,3.90172970339241e-06
11696,2.56943175589256e-06
11697,3.71140142517815e-06
11698,3.80656556428528e-06
11699,3.33074486874962e-06
11700,3.52107314696388e-06
11701,2.6645958949997e-06
11702,3.04525245142822e-06
11703,1.99844692124977e-06
11704,2.0936110603569e-06
11705,3.61623728607102e-06
11706,4.09205798160668e-06
11707,2.95008831232109e-06
11708,3.14041659053536e-06
11709,3.14041659053536e-06
11710,3.04525245142822e-06
11711,3.04525245142822e-06
11712,4.09205798160668e-06
11713,3.33074486874962e-06
11714,4.37755039892807e-06
11715,3.04525245142822e-06
11716,3.52107314696388e-06
11717,3.33074486874962e-06
11718,3.99689384249954e-06
11719,3.23558072964249e-06
11720,3.14041659053536e-06
11721,3.04525245142822e-06
11722,3.42590900785675e-06
11723,3.14041659053536e-06
11724,1.71295450392838e-06
11725,3.14041659053536e-06
11726,3.52107314696388e-06
11727,4.09205798160668e-06
11728,2.75976003410683e-06
11729,3.90172970339241e-06
11730,3.23558072964249e-06
11731,4.09205798160668e-06
11732,3.42590900785675e-06
11733,3.23558072964249e-06
11734,2.6645958949997e-06
11735,3.99689384249954e-06
11736,3.71140142517815e-06
11737,3.52107314696388e-06
11738,3.90172970339241e-06
11739,3.90172970339241e-06
11740,3.33074486874962e-06
11741,3.14041659053536e-06
11742,3.33074486874962e-06
11743,4.18722212071381e-06
11744,2.6645958949997e-06
11745,3.80656556428528e-06
11746,2.85492417321396e-06
11747,3.71140142517815e-06
11748,2.95008831232109e-06
11749,3.52107314696388e-06
11750,1.99844692124977e-06
11751,3.80656556428528e-06
11752,3.42590900785675e-06
11753,3.33074486874962e-06
11754,3.33074486874962e-06
11755,3.52107314696388e-06
11756,3.42590900785675e-06
11757,4.4727145380352e-06
11758,3.61623728607102e-06
11759,3.52107314696388e-06
11760,3.33074486874962e-06
11761,3.71140142517815e-06
11762,3.33074486874962e-06
11763,3.71140142517815e-06
11764,3.90172970339241e-06
11765,3.61623728607102e-06
11766,3.14041659053536e-06
11767,2.85492417321396e-06
11768,3.04525245142822e-06
11769,3.14041659053536e-06
11770,3.23558072964249e-06
11771,3.23558072964249e-06
11772,2.85492417321396e-06
11773,3.90172970339241e-06
11774,3.42590900785675e-06
11775,3.04525245142822e-06
11776,3.42590900785675e-06
11777,3.14041659053536e-06
11778,3.04525245142822e-06
11779,3.52107314696388e-06
11780,2.47426761678543e-06
11781,3.42590900785675e-06
11782,3.71140142517815e-06
11783,4.09205798160668e-06
11784,1.90328278214264e-06
11785,3.33074486874962e-06
11786,2.3791034776783e-06
11787,2.85492417321396e-06
11788,3.23558072964249e-06
11789,3.61623728607102e-06
11790,2.56943175589256e-06
11791,2.47426761678543e-06
11792,2.95008831232109e-06
11793,2.56943175589256e-06
11794,3.42590900785675e-06
11795,4.66304281624947e-06
11796,3.14041659053536e-06
11797,3.71140142517815e-06
11798,4.28238625982094e-06
11799,2.3791034776783e-06
11800,2.85492417321396e-06
11801,2.85492417321396e-06
11802,2.85492417321396e-06
11803,4.56787867714233e-06
11804,3.04525245142822e-06
11805,3.14041659053536e-06
11806,4.28238625982094e-06
11807,3.23558072964249e-06
11808,2.75976003410683e-06
11809,3.71140142517815e-06
11810,2.95008831232109e-06
11811,2.6645958949997e-06
11812,3.33074486874962e-06
11813,4.28238625982094e-06
11814,3.71140142517815e-06
11815,4.56787867714233e-06
11816,3.42590900785675e-06
11817,2.95008831232109e-06
11818,3.99689384249954e-06
11819,2.75976003410683e-06
11820,3.04525245142822e-06
11821,3.90172970339241e-06
11822,3.04525245142822e-06
11823,3.61623728607102e-06
11824,3.23558072964249e-06
11825,2.85492417321396e-06
11826,2.56943175589256e-06
11827,2.0936110603569e-06
11828,3.80656556428528e-06
11829,2.75976003410683e-06
11830,2.28393933857117e-06
11831,2.75976003410683e-06
11832,3.71140142517815e-06
11833,2.47426761678543e-06
11834,2.85492417321396e-06
11835,4.09205798160668e-06
11836,1.71295450392838e-06
11837,2.47426761678543e-06
11838,2.6645958949997e-06
11839,3.33074486874962e-06
11840,3.52107314696388e-06
11841,3.71140142517815e-06
11842,2.47426761678543e-06
11843,4.85337109446373e-06
11844,2.18877519946404e-06
11845,3.61623728607102e-06
11846,2.85492417321396e-06
11847,3.14041659053536e-06
11848,4.09205798160668e-06
11849,2.95008831232109e-06
11850,3.61623728607102e-06
11851,3.71140142517815e-06
11852,3.42590900785675e-06
11853,2.56943175589256e-06
11854,3.42590900785675e-06
11855,2.75976003410683e-06
11856,3.33074486874962e-06
11857,2.47426761678543e-06
11858,3.80656556428528e-06
11859,2.95008831232109e-06
11860,3.90172970339241e-06
11861,3.42590900785675e-06
11862,3.14041659053536e-06
11863,2.47426761678543e-06
11864,3.33074486874962e-06
11865,3.42590900785675e-06
11866,2.6645958949997e-06
11867,3.71140142517815e-06
11868,3.33074486874962e-06
11869,2.85492417321396e-06
11870,3.14041659053536e-06
11871,3.14041659053536e-06
11872,3.04525245142822e-06
11873,3.90172970339241e-06
11874,3.04525245142822e-06
11875,2.47426761678543e-06
11876,3.80656556428528e-06
11877,3.33074486874962e-06
11878,2.85492417321396e-06
11879,3.52107314696388e-06
11880,3.23558072964249e-06
11881,4.66304281624947e-06
11882,4.09205798160668e-06
11883,3.04525245142822e-06
11884,2.85492417321396e-06
11885,2.75976003410683e-06
11886,3.14041659053536e-06
11887,3.80656556428528e-06
11888,3.33074486874962e-06
11889,3.14041659053536e-06
11890,2.56943175589256e-06
11891,2.85492417321396e-06
11892,3.33074486874962e-06
11893,3.14041659053536e-06
11894,2.6645958949997e-06
11895,2.56943175589256e-06
11896,2.95008831232109e-06
11897,3.04525245142822e-06
11898,3.04525245142822e-06
11899,3.14041659053536e-06
11900,2.0936110603569e-06
11901,4.56787867714233e-06
11902,4.56787867714233e-06
11903,3.61623728607102e-06
11904,4.66304281624947e-06
11905,3.04525245142822e-06
11906,4.09205798160668e-06
11907,3.90172970339241e-06
11908,2.3791034776783e-06
11909,3.42590900785675e-06
11910,3.14041659053536e-06
11911,3.14041659053536e-06
11912,2.95008831232109e-06
11913,3.04525245142822e-06
11914,3.23558072964249e-06
11915,2.75976003410683e-06
11916,3.52107314696388e-06
11917,2.85492417321396e-06
11918,3.04525245142822e-06
11919,2.3791034776783e-06
11920,3.61623728607102e-06
11921,3.14041659053536e-06
11922,3.52107314696388e-06
11923,3.61623728607102e-06
11924,1.80811864303551e-06
11925,3.61623728607102e-06
11926,3.23558072964249e-06
11927,3.23558072964249e-06
11928,3.80656556428528e-06
11929,3.71140142517815e-06
11930,4.37755039892807e-06
11931,3.90172970339241e-06
11932,3.42590900785675e-06
11933,3.33074486874962e-06
11934,3.61623728607102e-06
11935,3.61623728607102e-06
11936,4.37755039892807e-06
11937,3.71140142517815e-06
11938,3.99689384249954e-06
11939,3.61623728607102e-06
11940,2.6645958949997e-06
11941,2.6645958949997e-06
11942,3.71140142517815e-06
11943,3.52107314696388e-06
11944,3.33074486874962e-06
11945,3.42590900785675e-06
11946,3.04525245142822e-06
11947,2.95008831232109e-06
11948,2.28393933857117e-06
11949,2.6645958949997e-06
11950,3.42590900785675e-06
11951,3.52107314696388e-06
11952,3.33074486874962e-06
11953,4.94853523357086e-06
11954,4.66304281624947e-06
11955,3.33074486874962e-06
11956,2.6645958949997e-06
11957,3.71140142517815e-06
11958,1.61779036482124e-06
11959,3.23558072964249e-06
11960,3.61623728607102e-06
11961,3.90172970339241e-06
11962,3.04525245142822e-06
11963,3.71140142517815e-06
11964,4.28238625982094e-06
11965,2.75976003410683e-06
11966,2.75976003410683e-06
11967,2.75976003410683e-06
11968,3.04525245142822e-06
11969,2.75976003410683e-06
11970,4.09205798160668e-06
11971,3.14041659053536e-06
11972,2.85492417321396e-06
11973,2.28393933857117e-06
11974,3.99689384249954e-06
11975,3.42590900785675e-06
11976,3.33074486874962e-06
11977,3.23558072964249e-06
11978,3.42590900785675e-06
11979,3.33074486874962e-06
11980,3.14041659053536e-06
11981,3.52107314696388e-06
11982,3.04525245142822e-06
11983,2.3791034776783e-06
11984,3.33074486874962e-06
11985,3.14041659053536e-06
11986,3.42590900785675e-06
11987,3.80656556428528e-06
11988,3.14041659053536e-06
11989,2.95008831232109e-06
11990,2.6645958949997e-06
11991,3.80656556428528e-06
11992,3.71140142517815e-06
11993,2.6645958949997e-06
11994,3.04525245142822e-06
11995,3.33074486874962e-06
11996,3.52107314696388e-06
11997,2.75976003410683e-06
11998,3.33074486874962e-06
11999,3.61623728607102e-06
12000,3.99689384249954e-06
12001,4.37755039892807e-06
12002,3.71140142517815e-06
12003,3.33074486874962e-06
12004,4.7582069553566e-06
12005,3.80656556428528e-06
12006,3.80656556428528e-06
12007,2.85492417321396e-06
12008,3.33074486874962e-06
12009,3.23558072964249e-06
12010,2.95008831232109e-06
12011,2.56943175589256e-06
12012,4.18722212071381e-06
12013,2.6645958949997e-06
12014,2.6645958949997e-06
12015,4.09205798160668e-06
12016,3.42590900785675e-06
12017,2.95008831232109e-06
12018,3.14041659053536e-06
12019,2.28393933857117e-06
12020,3.33074486874962e-06
12021,3.61623728607102e-06
12022,3.61623728607102e-06
12023,2.75976003410683e-06
12024,3.04525245142822e-06
12025,3.61623728607102e-06
12026,2.95008831232109e-06
12027,2.75976003410683e-06
12028,3.90172970339241e-06
12029,3.14041659053536e-06
12030,4.18722212071381e-06
12031,2.56943175589256e-06
12032,2.3791034776783e-06
12033,3.14041659053536e-06
12034,3.33074486874962e-06
12035,3.90172970339241e-06
12036,2.6645958949997e-06
12037,2.85492417321396e-06
12038,4.09205798160668e-06
12039,4.09205798160668e-06
12040,3.42590900785675e-06
12041,4.09205798160668e-06
12042,4.18722212071381e-06
12043,3.80656556428528e-06
12044,4.09205798160668e-06
12045,4.09205798160668e-06
12046,3.71140142517815e-06
12047,3.04525245142822e-06
12048,2.56943175589256e-06
12049,3.61623728607102e-06
12050,3.90172970339241e-06
12051,3.14041659053536e-06
12052,3.33074486874962e-06
12053,3.52107314696388e-06
12054,3.33074486874962e-06
12055,3.14041659053536e-06
12056,2.95008831232109e-06
12057,4.09205798160668e-06
12058,2.18877519946404e-06
12059,3.90172970339241e-06
12060,3.14041659053536e-06
12061,2.95008831232109e-06
12062,2.85492417321396e-06
12063,3.61623728607102e-06
12064,2.85492417321396e-06
12065,3.42590900785675e-06
12066,4.4727145380352e-06
12067,2.85492417321396e-06
12068,2.56943175589256e-06
12069,3.33074486874962e-06
12070,4.09205798160668e-06
12071,3.90172970339241e-06
12072,3.33074486874962e-06
12073,3.90172970339241e-06
12074,3.52107314696388e-06
12075,3.42590900785675e-06
12076,3.80656556428528e-06
12077,3.61623728607102e-06
12078,3.14041659053536e-06
12079,3.14041659053536e-06
12080,2.6645958949997e-06
12081,2.56943175589256e-06
12082,3.33074486874962e-06
12083,2.85492417321396e-06
12084,4.4727145380352e-06
12085,3.90172970339241e-06
12086,3.33074486874962e-06
12087,4.28238625982094e-06
12088,3.23558072964249e-06
12089,2.75976003410683e-06
12090,2.3791034776783e-06
12091,3.14041659053536e-06
12092,2.3791034776783e-06
12093,3.23558072964249e-06
12094,4.09205798160668e-06
12095,3.52107314696388e-06
12096,2.85492417321396e-06
12097,3.80656556428528e-06
12098,3.61623728607102e-06
12099,3.80656556428528e-06
12100,2.85492417321396e-06
12101,2.95008831232109e-06
12102,3.80656556428528e-06
12103,3.71140142517815e-06
12104,3.23558072964249e-06
12105,2.75976003410683e-06
12106,3.99689384249954e-06
12107,3.80656556428528e-06
12108,2.85492417321396e-06
12109,4.18722212071381e-06
12110,4.4727145380352e-06
12111,3.14041659053536e-06
12112,3.23558072964249e-06
12113,4.4727145380352e-06
12114,3.80656556428528e-06
12115,3.04525245142822e-06
12116,2.3791034776783e-06
12117,3.52107314696388e-06
12118,2.18877519946404e-06
12119,3.33074486874962e-06
12120,2.95008831232109e-06
12121,2.85492417321396e-06
12122,3.61623728607102e-06
12123,3.23558072964249e-06
12124,3.42590900785675e-06
12125,3.04525245142822e-06
12126,3.33074486874962e-06
12127,2.18877519946404e-06
12128,3.33074486874962e-06
12129,2.56943175589256e-06
12130,3.33074486874962e-06
12131,4.28238625982094e-06
12132,3.52107314696388e-06
12133,3.80656556428528e-06
12134,5.13886351178513e-06
12135,3.23558072964249e-06
12136,4.09205798160668e-06
12137,3.61623728607102e-06
12138,3.71140142517815e-06
12139,3.71140142517815e-06
12140,3.90172970339241e-06
12141,3.23558072964249e-06
12142,4.66304281624947e-06
12143,3.14041659053536e-06
12144,3.42590900785675e-06
12145,2.47426761678543e-06
12146,2.75976003410683e-06
12147,4.09205798160668e-06
12148,3.52107314696388e-06
12149,2.95008831232109e-06
12150,4.4727145380352e-06
12151,3.33074486874962e-06
12152,2.95008831232109e-06
12153,3.71140142517815e-06
12154,3.99689384249954e-06
12155,2.47426761678543e-06
12156,2.95008831232109e-06
12157,2.85492417321396e-06
12158,2.75976003410683e-06
12159,3.99689384249954e-06
12160,3.33074486874962e-06
12161,2.6645958949997e-06
12162,4.18722212071381e-06
12163,3.90172970339241e-06
12164,4.28238625982094e-06
12165,3.42590900785675e-06
12166,4.37755039892807e-06
12167,3.90172970339241e-06
12168,3.90172970339241e-06
12169,2.85492417321396e-06
12170,2.95008831232109e-06
12171,2.95008831232109e-06
12172,3.61623728607102e-06
12173,2.95008831232109e-06
12174,3.52107314696388e-06
12175,4.4727145380352e-06
12176,2.6645958949997e-06
12177,3.33074486874962e-06
12178,3.52107314696388e-06
12179,4.18722212071381e-06
12180,3.71140142517815e-06
12181,3.42590900785675e-06
12182,3.23558072964249e-06
12183,2.85492417321396e-06
12184,3.04525245142822e-06
12185,4.09205798160668e-06
12186,3.99689384249954e-06
12187,3.42590900785675e-06
12188,2.56943175589256e-06
12189,3.04525245142822e-06
12190,3.61623728607102e-06
12191,4.28238625982094e-06
12192,3.61623728607102e-06
12193,4.28238625982094e-06
12194,3.52107314696388e-06
12195,4.4727145380352e-06
12196,2.95008831232109e-06
12197,3.71140142517815e-06
12198,3.90172970339241e-06
12199,3.42590900785675e-06
12200,3.61623728607102e-06
12201,4.37755039892807e-06
12202,2.85492417321396e-06
12203,3.99689384249954e-06
12204,3.61623728607102e-06
12205,4.37755039892807e-06
12206,2.47426761678543e-06
12207,3.61623728607102e-06
12208,3.52107314696388e-06
12209,2.6645958949997e-06
12210,3.61623728607102e-06
12211,3.61623728607102e-06
12212,4.37755039892807e-06
12213,3.52107314696388e-06
12214,3.33074486874962e-06
12215,3.71140142517815e-06
12216,3.71140142517815e-06
12217,3.23558072964249e-06
12218,3.80656556428528e-06
12219,4.56787867714233e-06
12220,3.42590900785675e-06
12221,3.52107314696388e-06
