Nivel,Probabilidad
8650,4.78072412034676e-07
8651,1.2748597654258e-06
8652,5.57751147373789e-07
8653,7.17108618052014e-07
8654,7.96787353391127e-07
8655,7.96787353391127e-07
8656,8.7646608873024e-07
8657,5.57751147373789e-07
8658,7.96787353391127e-07
8659,8.7646608873024e-07
8660,7.17108618052014e-07
8661,7.17108618052014e-07
8662,7.96787353391127e-07
8663,1.03582355940847e-06
8664,8.7646608873024e-07
8665,1.03582355940847e-06
8666,9.56144824069352e-07
8667,6.37429882712902e-07
8668,7.17108618052014e-07
8669,5.57751147373789e-07
8670,9.56144824069352e-07
8671,1.11550229474758e-06
8672,4.78072412034676e-07
8673,8.7646608873024e-07
8674,9.56144824069352e-07
8675,8.7646608873024e-07
8676,5.57751147373789e-07
8677,4.78072412034676e-07
8678,4.78072412034676e-07
8679,1.11550229474758e-06
8680,5.57751147373789e-07
8681,3.18714941356451e-07
8682,6.37429882712902e-07
8683,5.57751147373789e-07
8684,7.96787353391127e-07
8685,7.17108618052014e-07
8686,4.78072412034676e-07
8687,1.11550229474758e-06
8688,6.37429882712902e-07
8689,6.37429882712902e-07
8690,9.56144824069352e-07
8691,1.19518103008669e-06
8692,5.57751147373789e-07
8693,3.18714941356451e-07
8694,2.39036206017338e-07
8695,7.96787353391127e-07
8696,7.17108618052014e-07
8697,1.11550229474758e-06
8698,1.03582355940847e-06
8699,3.98393676695564e-07
8700,9.56144824069352e-07
8701,5.57751147373789e-07
8702,8.7646608873024e-07
8703,6.37429882712902e-07
8704,7.17108618052014e-07
8705,1.11550229474758e-06
8706,5.57751147373789e-07
8707,5.57751147373789e-07
8708,7.96787353391127e-07
8709,7.96787353391127e-07
8710,5.57751147373789e-07
8711,6.37429882712902e-07
8712,7.17108618052014e-07
8713,3.98393676695564e-07
8714,1.2748597654258e-06
8715,7.96787353391127e-07
8716,5.57751147373789e-07
8717,7.96787353391127e-07
8718,7.17108618052014e-07
8719,7.17108618052014e-07
8720,4.78072412034676e-07
8721,7.17108618052014e-07
8722,9.56144824069352e-07
8723,1.11550229474758e-06
8724,7.17108618052014e-07
8725,7.96787353391127e-07
8726,1.03582355940847e-06
8727,6.37429882712902e-07
8728,5.57751147373789e-07
8729,1.03582355940847e-06
8730,4.78072412034676e-07
8731,1.03582355940847e-06
8732,7.17108618052014e-07
8733,7.17108618052014e-07
8734,1.19518103008669e-06
8735,8.7646608873024e-07
8736,5.57751147373789e-07
8737,7.17108618052014e-07
8738,5.57751147373789e-07
8739,1.03582355940847e-06
8740,5.57751147373789e-07
8741,8.7646608873024e-07
8742,1.11550229474758e-06
8743,1.11550229474758e-06
8744,6.37429882712902e-07
8745,4.78072412034676e-07
8746,1.75293217746048e-06
8747,5.57751147373789e-07
8748,5.57751147373789e-07
8749,5.57751147373789e-07
8750,1.03582355940847e-06
8751,4.78072412034676e-07
8752,5.57751147373789e-07
8753,5.57751147373789e-07
8754,7.96787353391127e-07
8755,7.17108618052014e-07
8756,8.7646608873024e-07
8757,8.7646608873024e-07
8758,7.17108618052014e-07
8759,9.56144824069352e-07
8760,7.96787353391127e-07
8761,4.78072412034676e-07
8762,7.96787353391127e-07
8763,7.96787353391127e-07
8764,9.56144824069352e-07
8765,7.17108618052014e-07
8766,7.17108618052014e-07
8767,7.17108618052014e-07
8768,7.96787353391127e-07
8769,1.2748597654258e-06
8770,6.37429882712902e-07
8771,5.57751147373789e-07
8772,5.57751147373789e-07
8773,1.03582355940847e-06
8774,6.37429882712902e-07
8775,5.57751147373789e-07
8776,6.37429882712902e-07
8777,5.57751147373789e-07
8778,4.78072412034676e-07
8779,9.56144824069352e-07
8780,4.78072412034676e-07
8781,5.57751147373789e-07
8782,6.37429882712902e-07
8783,1.03582355940847e-06
8784,1.03582355940847e-06
8785,7.96787353391127e-07
8786,3.98393676695564e-07
8787,4.78072412034676e-07
8788,6.37429882712902e-07
8789,5.57751147373789e-07
8790,5.57751147373789e-07
8791,9.56144824069352e-07
8792,4.78072412034676e-07
8793,7.17108618052014e-07
8794,5.57751147373789e-07
8795,6.37429882712902e-07
8796,7.17108618052014e-07
8797,7.17108618052014e-07
8798,7.17108618052014e-07
8799,4.78072412034676e-07
8800,3.18714941356451e-07
8801,6.37429882712902e-07
8802,7.96787353391127e-07
8803,1.11550229474758e-06
8804,4.78072412034676e-07
8805,5.57751147373789e-07
8806,8.7646608873024e-07
8807,1.11550229474758e-06
8808,8.7646608873024e-07
8809,7.96787353391127e-07
8810,7.96787353391127e-07
8811,9.56144824069352e-07
8812,8.7646608873024e-07
8813,6.37429882712902e-07
8814,6.37429882712902e-07
8815,7.96787353391127e-07
8816,7.17108618052014e-07
8817,9.56144824069352e-07
8818,9.56144824069352e-07
8819,7.96787353391127e-07
8820,6.37429882712902e-07
8821,9.56144824069352e-07
8822,1.43421723610403e-06
8823,7.96787353391127e-07
8824,9.56144824069352e-07
8825,1.03582355940847e-06
8826,7.17108618052014e-07
8827,3.98393676695564e-07
8828,7.96787353391127e-07
8829,7.17108618052014e-07
8830,8.7646608873024e-07
8831,9.56144824069352e-07
8832,5.57751147373789e-07
8833,1.43421723610403e-06
8834,7.96787353391127e-07
8835,1.19518103008669e-06
8836,1.03582355940847e-06
8837,7.96787353391127e-07
8838,7.96787353391127e-07
8839,4.78072412034676e-07
8840,7.17108618052014e-07
8841,7.96787353391127e-07
8842,7.96787353391127e-07
8843,1.35453850076492e-06
8844,4.78072412034676e-07
8845,6.37429882712902e-07
8846,7.17108618052014e-07
8847,3.98393676695564e-07
8848,7.17108618052014e-07
8849,4.78072412034676e-07
8850,8.7646608873024e-07
8851,4.78072412034676e-07
8852,7.17108618052014e-07
8853,7.96787353391127e-07
8854,7.17108618052014e-07
8855,8.7646608873024e-07
8856,3.18714941356451e-07
8857,4.78072412034676e-07
8858,9.56144824069352e-07
8859,1.19518103008669e-06
8860,5.57751147373789e-07
8861,1.2748597654258e-06
8862,5.57751147373789e-07
8863,7.96787353391127e-07
8864,1.11550229474758e-06
8865,7.96787353391127e-07
8866,8.7646608873024e-07
8867,7.17108618052014e-07
8868,7.96787353391127e-07
8869,1.35453850076492e-06
8870,3.18714941356451e-07
8871,7.17108618052014e-07
8872,7.17108618052014e-07
8873,7.96787353391127e-07
8874,9.56144824069352e-07
8875,9.56144824069352e-07
8876,6.37429882712902e-07
8877,7.96787353391127e-07
8878,5.57751147373789e-07
8879,6.37429882712902e-07
8880,3.18714941356451e-07
8881,8.7646608873024e-07
8882,5.57751147373789e-07
8883,9.56144824069352e-07
8884,8.7646608873024e-07
8885,5.57751147373789e-07
8886,1.11550229474758e-06
8887,1.03582355940847e-06
8888,6.37429882712902e-07
8889,1.03582355940847e-06
8890,8.7646608873024e-07
8891,1.11550229474758e-06
8892,7.17108618052014e-07
8893,7.17108618052014e-07
8894,7.17108618052014e-07
8895,9.56144824069352e-07
8896,7.96787353391127e-07
8897,6.37429882712902e-07
8898,1.03582355940847e-06
8899,3.98393676695564e-07
8900,9.56144824069352e-07
8901,7.17108618052014e-07
8902,7.96787353391127e-07
8903,7.96787353391127e-07
8904,1.03582355940847e-06
8905,5.57751147373789e-07
8906,6.37429882712902e-07
8907,7.96787353391127e-07
8908,6.37429882712902e-07
8909,5.57751147373789e-07
8910,7.17108618052014e-07
8911,5.57751147373789e-07
8912,8.7646608873024e-07
8913,3.98393676695564e-07
8914,7.17108618052014e-07
8915,1.11550229474758e-06
8916,7.96787353391127e-07
8917,1.03582355940847e-06
8918,5.57751147373789e-07
8919,1.11550229474758e-06
8920,5.57751147373789e-07
8921,8.7646608873024e-07
8922,6.37429882712902e-07
8923,6.37429882712902e-07
8924,8.7646608873024e-07
8925,3.98393676695564e-07
8926,5.57751147373789e-07
8927,8.7646608873024e-07
8928,6.37429882712902e-07
8929,4.78072412034676e-07
8930,7.96787353391127e-07
8931,1.11550229474758e-06
8932,9.56144824069352e-07
8933,7.96787353391127e-07
8934,7.17108618052014e-07
8935,8.7646608873024e-07
8936,4.78072412034676e-07
8937,1.03582355940847e-06
8938,8.7646608873024e-07
8939,5.57751147373789e-07
8940,8.7646608873024e-07
8941,9.56144824069352e-07
8942,7.96787353391127e-07
8943,1.03582355940847e-06
8944,3.98393676695564e-07
8945,4.78072412034676e-07
8946,7.96787353391127e-07
8947,5.57751147373789e-07
8948,6.37429882712902e-07
8949,7.96787353391127e-07
8950,3.98393676695564e-07
8951,8.7646608873024e-07
8952,8.7646608873024e-07
8953,4.78072412034676e-07
8954,7.96787353391127e-07
8955,7.96787353391127e-07
8956,9.56144824069352e-07
8957,7.96787353391127e-07
8958,1.59357470678225e-07
8959,8.7646608873024e-07
8960,7.17108618052014e-07
8961,5.57751147373789e-07
8962,7.96787353391127e-07
8963,8.7646608873024e-07
8964,1.19518103008669e-06
8965,1.19518103008669e-06
8966,7.96787353391127e-07
8967,8.7646608873024e-07
8968,1.03582355940847e-06
8969,6.37429882712902e-07
8970,9.56144824069352e-07
8971,1.11550229474758e-06
8972,9.56144824069352e-07
8973,7.17108618052014e-07
8974,7.17108618052014e-07
8975,9.56144824069352e-07
8976,8.7646608873024e-07
8977,9.56144824069352e-07
8978,6.37429882712902e-07
8979,9.56144824069352e-07
8980,1.03582355940847e-06
8981,5.57751147373789e-07
8982,6.37429882712902e-07
8983,1.2748597654258e-06
8984,1.11550229474758e-06
8985,3.18714941356451e-07
8986,8.7646608873024e-07
8987,7.96787353391127e-07
8988,5.57751147373789e-07
8989,1.03582355940847e-06
8990,7.17108618052014e-07
8991,1.03582355940847e-06
8992,9.56144824069352e-07
8993,1.11550229474758e-06
8994,9.56144824069352e-07
8995,1.19518103008669e-06
8996,3.98393676695564e-07
8997,4.78072412034676e-07
8998,1.2748597654258e-06
8999,1.43421723610403e-06
9000,8.7646608873024e-07
9001,1.03582355940847e-06
9002,6.37429882712902e-07
9003,1.35453850076492e-06
9004,1.03582355940847e-06
9005,9.56144824069352e-07
9006,8.7646608873024e-07
9007,4.78072412034676e-07
9008,7.17108618052014e-07
9009,3.18714941356451e-07
9010,7.96787353391127e-07
9011,7.96787353391127e-07
9012,4.78072412034676e-07
9013,6.37429882712902e-07
9014,7.17108618052014e-07
9015,7.96787353391127e-07
9016,3.18714941356451e-07
9017,7.96787353391127e-07
9018,8.7646608873024e-07
9019,1.03582355940847e-06
9020,4.78072412034676e-07
9021,7.96787353391127e-07
9022,8.7646608873024e-07
9023,6.37429882712902e-07
9024,5.57751147373789e-07
9025,1.2748597654258e-06
9026,6.37429882712902e-07
9027,6.37429882712902e-07
9028,5.57751147373789e-07
9029,1.03582355940847e-06
9030,4.78072412034676e-07
9031,8.7646608873024e-07
9032,1.19518103008669e-06
9033,1.43421723610403e-06
9034,4.78072412034676e-07
9035,5.57751147373789e-07
9036,7.17108618052014e-07
9037,9.56144824069352e-07
9038,4.78072412034676e-07
9039,7.96787353391127e-07
9040,6.37429882712902e-07
9041,4.78072412034676e-07
9042,5.57751147373789e-07
9043,1.03582355940847e-06
9044,7.17108618052014e-07
9045,1.03582355940847e-06
9046,5.57751147373789e-07
9047,9.56144824069352e-07
9048,7.96787353391127e-07
9049,1.11550229474758e-06
9050,8.7646608873024e-07
9051,1.03582355940847e-06
9052,9.56144824069352e-07
9053,9.56144824069352e-07
9054,8.7646608873024e-07
9055,6.37429882712902e-07
9056,6.37429882712902e-07
9057,1.03582355940847e-06
9058,8.7646608873024e-07
9059,9.56144824069352e-07
9060,6.37429882712902e-07
9061,1.2748597654258e-06
9062,1.03582355940847e-06
9063,7.96787353391127e-07
9064,3.18714941356451e-07
9065,7.96787353391127e-07
9066,1.43421723610403e-06
9067,8.7646608873024e-07
9068,7.96787353391127e-07
9069,9.56144824069352e-07
9070,5.57751147373789e-07
9071,1.11550229474758e-06
9072,6.37429882712902e-07
9073,1.43421723610403e-06
9074,7.96787353391127e-07
9075,6.37429882712902e-07
9076,1.59357470678225e-06
9077,8.7646608873024e-07
9078,1.03582355940847e-06
9079,1.03582355940847e-06
9080,1.03582355940847e-06
9081,5.57751147373789e-07
9082,1.19518103008669e-06
9083,5.57751147373789e-07
9084,8.7646608873024e-07
9085,9.56144824069352e-07
9086,6.37429882712902e-07
9087,9.56144824069352e-07
9088,8.7646608873024e-07
9089,8.7646608873024e-07
9090,9.56144824069352e-07
9091,6.37429882712902e-07
9092,7.17108618052014e-07
9093,1.03582355940847e-06
9094,9.56144824069352e-07
9095,6.37429882712902e-07
9096,9.56144824069352e-07
9097,7.96787353391127e-07
9098,7.17108618052014e-07
9099,7.17108618052014e-07
9100,5.57751147373789e-07
9101,1.03582355940847e-06
9102,8.7646608873024e-07
9103,4.78072412034676e-07
9104,7.17108618052014e-07
9105,5.57751147373789e-07
9106,7.96787353391127e-07
9107,6.37429882712902e-07
9108,1.2748597654258e-06
9109,5.57751147373789e-07
9110,1.11550229474758e-06
9111,6.37429882712902e-07
9112,7.17108618052014e-07
9113,1.67325344212137e-06
9114,4.78072412034676e-07
9115,5.57751147373789e-07
9116,9.56144824069352e-07
9117,1.11550229474758e-06
9118,1.19518103008669e-06
9119,9.56144824069352e-07
9120,1.11550229474758e-06
9121,5.57751147373789e-07
9122,4.78072412034676e-07
9123,8.7646608873024e-07
9124,9.56144824069352e-07
9125,1.51389597144314e-06
9126,8.7646608873024e-07
9127,8.7646608873024e-07
9128,7.17108618052014e-07
9129,6.37429882712902e-07
9130,5.57751147373789e-07
9131,8.7646608873024e-07
9132,1.19518103008669e-06
9133,7.96787353391127e-07
9134,9.56144824069352e-07
9135,9.56144824069352e-07
9136,7.17108618052014e-07
9137,7.96787353391127e-07
9138,1.03582355940847e-06
9139,1.19518103008669e-06
9140,6.37429882712902e-07
9141,7.96787353391127e-07
9142,7.96787353391127e-07
9143,9.56144824069352e-07
9144,1.59357470678225e-07
9145,7.17108618052014e-07
9146,1.03582355940847e-06
9147,9.56144824069352e-07
9148,7.17108618052014e-07
9149,9.56144824069352e-07
9150,4.78072412034676e-07
9151,3.18714941356451e-07
9152,7.17108618052014e-07
9153,1.11550229474758e-06
9154,8.7646608873024e-07
9155,7.96787353391127e-07
9156,8.7646608873024e-07
9157,7.17108618052014e-07
9158,1.35453850076492e-06
9159,5.57751147373789e-07
9160,1.11550229474758e-06
9161,7.96787353391127e-07
9162,4.78072412034676e-07
9163,1.11550229474758e-06
9164,4.78072412034676e-07
9165,7.96787353391127e-07
9166,6.37429882712902e-07
9167,1.35453850076492e-06
9168,9.56144824069352e-07
9169,9.56144824069352e-07
9170,8.7646608873024e-07
9171,1.2748597654258e-06
9172,7.17108618052014e-07
9173,1.19518103008669e-06
9174,6.37429882712902e-07
9175,8.7646608873024e-07
9176,5.57751147373789e-07
9177,1.11550229474758e-06
9178,3.18714941356451e-07
9179,1.03582355940847e-06
9180,1.19518103008669e-06
9181,7.17108618052014e-07
9182,7.96787353391127e-07
9183,7.96787353391127e-07
9184,3.98393676695564e-07
9185,1.03582355940847e-06
9186,7.17108618052014e-07
9187,6.37429882712902e-07
9188,5.57751147373789e-07
9189,8.7646608873024e-07
9190,6.37429882712902e-07
9191,3.98393676695564e-07
9192,3.18714941356451e-07
9193,8.7646608873024e-07
9194,8.7646608873024e-07
9195,8.7646608873024e-07
9196,1.19518103008669e-06
9197,8.7646608873024e-07
9198,9.56144824069352e-07
9199,1.03582355940847e-06
9200,6.37429882712902e-07
9201,7.96787353391127e-07
9202,3.98393676695564e-07
9203,1.03582355940847e-06
9204,9.56144824069352e-07
9205,8.7646608873024e-07
9206,7.96787353391127e-07
9207,9.56144824069352e-07
9208,7.17108618052014e-07
9209,6.37429882712902e-07
9210,1.03582355940847e-06
9211,1.03582355940847e-06
9212,6.37429882712902e-07
9213,3.18714941356451e-07
9214,7.17108618052014e-07
9215,1.03582355940847e-06
9216,1.19518103008669e-06
9217,6.37429882712902e-07
9218,1.35453850076492e-06
9219,1.35453850076492e-06
9220,9.56144824069352e-07
9221,1.19518103008669e-06
9222,6.37429882712902e-07
9223,7.17108618052014e-07
9224,1.03582355940847e-06
9225,5.57751147373789e-07
9226,5.57751147373789e-07
9227,7.96787353391127e-07
9228,7.17108618052014e-07
9229,7.96787353391127e-07
9230,8.7646608873024e-07
9231,3.98393676695564e-07
9232,8.7646608873024e-07
9233,9.56144824069352e-07
9234,5.57751147373789e-07
9235,6.37429882712902e-07
9236,1.11550229474758e-06
9237,7.96787353391127e-07
9238,9.56144824069352e-07
9239,1.43421723610403e-06
9240,9.56144824069352e-07
9241,1.03582355940847e-06
9242,7.96787353391127e-07
9243,1.03582355940847e-06
9244,8.7646608873024e-07
9245,9.56144824069352e-07
9246,7.96787353391127e-07
9247,6.37429882712902e-07
9248,1.19518103008669e-06
9249,6.37429882712902e-07
9250,1.19518103008669e-06
9251,7.96787353391127e-07
9252,1.11550229474758e-06
9253,7.96787353391127e-07
9254,9.56144824069352e-07
9255,7.17108618052014e-07
9256,5.57751147373789e-07
9257,1.2748597654258e-06
9258,7.96787353391127e-07
9259,6.37429882712902e-07
9260,9.56144824069352e-07
9261,7.17108618052014e-07
9262,3.98393676695564e-07
9263,8.7646608873024e-07
9264,8.7646608873024e-07
9265,8.7646608873024e-07
9266,6.37429882712902e-07
9267,7.17108618052014e-07
9268,9.56144824069352e-07
9269,8.7646608873024e-07
9270,6.37429882712902e-07
9271,8.7646608873024e-07
9272,1.43421723610403e-06
9273,6.37429882712902e-07
9274,1.19518103008669e-06
9275,4.78072412034676e-07
9276,7.96787353391127e-07
9277,8.7646608873024e-07
9278,9.56144824069352e-07
9279,6.37429882712902e-07
9280,1.11550229474758e-06
9281,9.56144824069352e-07
9282,7.17108618052014e-07
9283,9.56144824069352e-07
9284,6.37429882712902e-07
9285,3.98393676695564e-07
9286,8.7646608873024e-07
9287,7.96787353391127e-07
9288,1.51389597144314e-06
9289,3.98393676695564e-07
9290,4.78072412034676e-07
9291,8.7646608873024e-07
9292,7.96787353391127e-07
9293,7.96787353391127e-07
9294,8.7646608873024e-07
9295,5.57751147373789e-07
9296,7.96787353391127e-07
9297,9.56144824069352e-07
9298,4.78072412034676e-07
9299,6.37429882712902e-07
9300,1.03582355940847e-06
9301,8.7646608873024e-07
9302,7.17108618052014e-07
9303,1.03582355940847e-06
9304,4.78072412034676e-07
9305,7.96787353391127e-07
9306,7.17108618052014e-07
9307,1.43421723610403e-06
9308,8.7646608873024e-07
9309,9.56144824069352e-07
9310,9.56144824069352e-07
9311,8.7646608873024e-07
9312,3.18714941356451e-07
9313,8.7646608873024e-07
9314,8.7646608873024e-07
9315,4.78072412034676e-07
9316,7.17108618052014e-07
9317,5.57751147373789e-07
9318,1.2748597654258e-06
9319,7.17108618052014e-07
9320,6.37429882712902e-07
9321,1.51389597144314e-06
9322,1.19518103008669e-06
9323,4.78072412034676e-07
9324,7.96787353391127e-07
9325,9.56144824069352e-07
9326,7.96787353391127e-07
9327,7.17108618052014e-07
9328,9.56144824069352e-07
9329,8.7646608873024e-07
9330,6.37429882712902e-07
9331,9.56144824069352e-07
9332,7.17108618052014e-07
9333,7.17108618052014e-07
9334,7.17108618052014e-07
9335,1.03582355940847e-06
9336,1.03582355940847e-06
9337,8.7646608873024e-07
9338,7.17108618052014e-07
9339,7.17108618052014e-07
9340,1.11550229474758e-06
9341,1.2748597654258e-06
9342,7.96787353391127e-07
9343,7.96787353391127e-07
9344,5.57751147373789e-07
9345,7.17108618052014e-07
9346,7.96787353391127e-07
9347,7.96787353391127e-07
9348,5.57751147373789e-07
9349,1.03582355940847e-06
9350,1.19518103008669e-06
9351,7.17108618052014e-07
9352,1.03582355940847e-06
9353,5.57751147373789e-07
9354,8.7646608873024e-07
9355,7.96787353391127e-07
9356,6.37429882712902e-07
9357,6.37429882712902e-07
9358,5.57751147373789e-07
9359,7.17108618052014e-07
9360,1.35453850076492e-06
9361,9.56144824069352e-07
9362,7.96787353391127e-07
9363,7.96787353391127e-07
9364,7.17108618052014e-07
9365,6.37429882712902e-07
9366,7.17108618052014e-07
9367,1.2748597654258e-06
9368,1.03582355940847e-06
9369,7.17108618052014e-07
9370,7.96787353391127e-07
9371,9.56144824069352e-07
9372,1.03582355940847e-06
9373,4.78072412034676e-07
9374,4.78072412034676e-07
9375,1.2748597654258e-06
9376,8.7646608873024e-07
9377,4.78072412034676e-07
9378,6.37429882712902e-07
9379,6.37429882712902e-07
9380,7.96787353391127e-07
9381,1.2748597654258e-06
9382,1.03582355940847e-06
9383,1.11550229474758e-06
9384,8.7646608873024e-07
9385,1.19518103008669e-06
9386,1.35453850076492e-06
9387,7.96787353391127e-07
9388,1.35453850076492e-06
9389,7.96787353391127e-07
9390,7.96787353391127e-07
9391,4.78072412034676e-07
9392,7.17108618052014e-07
9393,8.7646608873024e-07
9394,1.11550229474758e-06
9395,1.11550229474758e-06
9396,8.7646608873024e-07
9397,1.03582355940847e-06
9398,1.11550229474758e-06
9399,7.96787353391127e-07
9400,8.7646608873024e-07
9401,1.03582355940847e-06
9402,6.37429882712902e-07
9403,1.19518103008669e-06
9404,1.19518103008669e-06
9405,1.43421723610403e-06
9406,3.98393676695564e-07
9407,1.03582355940847e-06
9408,1.19518103008669e-06
9409,1.43421723610403e-06
9410,7.96787353391127e-07
9411,1.11550229474758e-06
9412,1.03582355940847e-06
9413,7.17108618052014e-07
9414,1.03582355940847e-06
9415,6.37429882712902e-07
9416,1.2748597654258e-06
9417,7.96787353391127e-07
9418,3.18714941356451e-07
9419,6.37429882712902e-07
9420,7.17108618052014e-07
9421,7.17108618052014e-07
9422,5.57751147373789e-07
9423,8.7646608873024e-07
9424,6.37429882712902e-07
9425,1.19518103008669e-06
9426,5.57751147373789e-07
9427,7.17108618052014e-07
9428,1.19518103008669e-06
9429,6.37429882712902e-07
9430,9.56144824069352e-07
9431,6.37429882712902e-07
9432,1.11550229474758e-06
9433,3.98393676695564e-07
9434,7.17108618052014e-07
9435,1.19518103008669e-06
9436,8.7646608873024e-07
9437,1.11550229474758e-06
9438,8.7646608873024e-07
9439,8.7646608873024e-07
9440,5.57751147373789e-07
9441,6.37429882712902e-07
9442,9.56144824069352e-07
9443,9.56144824069352e-07
9444,9.56144824069352e-07
9445,7.96787353391127e-07
9446,7.96787353391127e-07
9447,9.56144824069352e-07
9448,8.7646608873024e-07
9449,9.56144824069352e-07
9450,8.7646608873024e-07
9451,1.19518103008669e-06
9452,1.59357470678225e-07
9453,1.51389597144314e-06
9454,1.43421723610403e-06
9455,7.96787353391127e-07
9456,8.7646608873024e-07
9457,1.43421723610403e-06
9458,8.7646608873024e-07
9459,1.35453850076492e-06
9460,1.03582355940847e-06
9461,7.17108618052014e-07
9462,1.51389597144314e-06
9463,3.98393676695564e-07
9464,1.19518103008669e-06
9465,9.56144824069352e-07
9466,1.19518103008669e-06
9467,7.17108618052014e-07
9468,1.03582355940847e-06
9469,6.37429882712902e-07
9470,6.37429882712902e-07
9471,9.56144824069352e-07
9472,9.56144824069352e-07
9473,9.56144824069352e-07
9474,7.17108618052014e-07
9475,8.7646608873024e-07
9476,1.19518103008669e-06
9477,1.03582355940847e-06
9478,1.2748597654258e-06
9479,7.17108618052014e-07
9480,3.18714941356451e-07
9481,7.17108618052014e-07
9482,1.35453850076492e-06
9483,3.98393676695564e-07
9484,3.98393676695564e-07
9485,9.56144824069352e-07
9486,1.2748597654258e-06
9487,1.2748597654258e-06
9488,7.17108618052014e-07
9489,7.17108618052014e-07
9490,1.11550229474758e-06
9491,1.35453850076492e-06
9492,8.7646608873024e-07
9493,1.03582355940847e-06
9494,8.7646608873024e-07
9495,9.56144824069352e-07
9496,5.57751147373789e-07
9497,4.78072412034676e-07
9498,7.96787353391127e-07
9499,7.17108618052014e-07
9500,7.17108618052014e-07
9501,8.7646608873024e-07
9502,1.2748597654258e-06
9503,6.37429882712902e-07
9504,1.19518103008669e-06
9505,6.37429882712902e-07
9506,8.7646608873024e-07
9507,9.56144824069352e-07
9508,1.2748597654258e-06
9509,4.78072412034676e-07
9510,1.11550229474758e-06
9511,5.57751147373789e-07
9512,1.2748597654258e-06
9513,9.56144824069352e-07
9514,1.11550229474758e-06
9515,1.03582355940847e-06
9516,1.11550229474758e-06
9517,7.96787353391127e-07
9518,5.57751147373789e-07
9519,4.78072412034676e-07
9520,7.17108618052014e-07
9521,7.96787353391127e-07
9522,4.78072412034676e-07
9523,8.7646608873024e-07
9524,9.56144824069352e-07
9525,4.78072412034676e-07
9526,8.7646608873024e-07
9527,1.83261091279959e-06
9528,5.57751147373789e-07
9529,5.57751147373789e-07
9530,7.17108618052014e-07
9531,8.7646608873024e-07
9532,1.19518103008669e-06
9533,1.19518103008669e-06
9534,3.18714941356451e-07
9535,7.17108618052014e-07
9536,1.03582355940847e-06
9537,8.7646608873024e-07
9538,1.19518103008669e-06
9539,1.43421723610403e-06
9540,1.11550229474758e-06
9541,7.96787353391127e-07
9542,1.2748597654258e-06
9543,7.17108618052014e-07
9544,1.19518103008669e-06
9545,1.43421723610403e-06
9546,1.19518103008669e-06
9547,6.37429882712902e-07
9548,9.56144824069352e-07
9549,3.98393676695564e-07
9550,1.2748597654258e-06
9551,9.56144824069352e-07
9552,5.57751147373789e-07
9553,1.03582355940847e-06
9554,9.56144824069352e-07
9555,4.78072412034676e-07
9556,1.51389597144314e-06
9557,9.56144824069352e-07
9558,8.7646608873024e-07
9559,9.56144824069352e-07
9560,1.03582355940847e-06
9561,9.56144824069352e-07
9562,1.19518103008669e-06
9563,9.56144824069352e-07
9564,7.17108618052014e-07
9565,7.17108618052014e-07
9566,1.11550229474758e-06
9567,9.56144824069352e-07
9568,1.03582355940847e-06
9569,9.56144824069352e-07
9570,6.37429882712902e-07
9571,1.03582355940847e-06
9572,7.17108618052014e-07
9573,9.56144824069352e-07
9574,4.78072412034676e-07
9575,8.7646608873024e-07
9576,1.2748597654258e-06
9577,1.03582355940847e-06
9578,6.37429882712902e-07
9579,7.96787353391127e-07
9580,8.7646608873024e-07
9581,1.51389597144314e-06
9582,9.56144824069352e-07
9583,6.37429882712902e-07
9584,7.96787353391127e-07
9585,1.19518103008669e-06
9586,6.37429882712902e-07
9587,7.96787353391127e-07
9588,9.56144824069352e-07
9589,7.17108618052014e-07
9590,8.7646608873024e-07
9591,1.2748597654258e-06
9592,7.17108618052014e-07
9593,1.2748597654258e-06
9594,7.96787353391127e-07
9595,6.37429882712902e-07
9596,7.17108618052014e-07
9597,7.96787353391127e-07
9598,5.57751147373789e-07
9599,8.7646608873024e-07
9600,6.37429882712902e-07
9601,5.57751147373789e-07
9602,1.03582355940847e-06
9603,7.17108618052014e-07
9604,1.11550229474758e-06
9605,4.78072412034676e-07
9606,9.56144824069352e-07
9607,3.98393676695564e-07
9608,1.03582355940847e-06
9609,7.17108618052014e-07
9610,5.57751147373789e-07
9611,9.56144824069352e-07
9612,9.56144824069352e-07
9613,1.11550229474758e-06
9614,2.39036206017338e-07
9615,1.2748597654258e-06
9616,8.7646608873024e-07
9617,1.43421723610403e-06
9618,8.7646608873024e-07
9619,1.11550229474758e-06
9620,6.37429882712902e-07
9621,1.43421723610403e-06
9622,1.03582355940847e-06
9623,9.56144824069352e-07
9624,7.96787353391127e-07
9625,9.56144824069352e-07
9626,3.98393676695564e-07
9627,1.35453850076492e-06
9628,7.17108618052014e-07
9629,9.56144824069352e-07
9630,4.78072412034676e-07
9631,5.57751147373789e-07
9632,8.7646608873024e-07
9633,8.7646608873024e-07
9634,7.17108618052014e-07
9635,8.7646608873024e-07
9636,1.11550229474758e-06
9637,6.37429882712902e-07
9638,9.56144824069352e-07
9639,1.03582355940847e-06
9640,7.96787353391127e-07
9641,7.96787353391127e-07
9642,8.7646608873024e-07
9643,7.17108618052014e-07
9644,1.19518103008669e-06
9645,3.98393676695564e-07
9646,8.7646608873024e-07
9647,9.56144824069352e-07
9648,1.11550229474758e-06
